filename,iou,group_syntax_success_rate,coordinate_mae,mae_s,mae_q,mae_f,inference_time,first_token_latency
test13.gcode,0.9999887415067247,1.0,2.156221546058678e-06,0.0,0.0,0.0,12.014521,0.0
test130.gcode,0.9998158654034743,1.0,7.77291727036967e-06,0.0,0.0,0.0,12.014521,0.0
test131.gcode,0.9998175368175918,1.0,7.818128453842497e-06,0.0,0.0,0.0,12.014521,0.0
test132.gcode,0.9998053746826705,1.0,1.2065435563625236e-05,0.0,0.0,0.0,12.014521,0.0
test133.gcode,0.999843234486142,1.0,9.353417706230012e-06,0.0,0.0,0.0,12.014521,0.0
test134.gcode,0.999806946799778,1.0,1.1311804532602133e-05,0.0,0.0,0.0,12.014521,0.0
test135.gcode,0.9998278640202533,1.0,9.289280362488493e-06,0.0,0.0,0.0,12.014521,0.0
test136.gcode,0.9998123147142822,1.0,8.329495460059228e-06,0.0,0.0,0.0,12.014521,0.0
test137.gcode,0.999796950319549,1.0,8.984570204891525e-06,0.0,0.0,0.0,12.014521,0.0
test138.gcode,0.9998152391595417,1.0,9.27951630384702e-06,0.0,0.0,0.0,12.014521,0.0
test139.gcode,0.9998069607077691,1.0,1.1105776987399287e-05,0.0,0.0,0.0,12.014521,0.0
test14.gcode,0.9999999999995985,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test140.gcode,0.9998199837876259,1.0,7.986859322746146e-06,0.0,0.0,0.0,12.014521,0.0
test141.gcode,0.999802008263923,1.0,8.086144374614921e-06,0.0,0.0,0.0,12.014521,0.0
test142.gcode,0.9998066601212111,1.0,1.112251498043557e-05,0.0,0.0,0.0,12.014521,0.0
test143.gcode,0.9998515874685656,1.0,8.084773953345879e-06,0.0,0.0,0.0,12.014521,0.0
test144.gcode,0.9998457625021374,1.0,8.922985472925208e-06,0.0,0.0,0.0,12.014521,0.0
test145.gcode,0.9998290131874101,1.0,9.038342294119905e-06,0.0,0.0,0.0,12.014521,0.0
test146.gcode,0.9997903596004459,1.0,8.938940435484737e-06,0.0,0.0,0.0,12.014521,0.0
test147.gcode,0.9998029444342482,1.0,8.963591332427317e-06,0.0,0.0,0.0,12.014521,0.0
test148.gcode,0.9998317508188699,1.0,8.933237317037318e-06,0.0,0.0,0.0,12.014521,0.0
test149.gcode,0.9998155632092257,1.0,7.681696882881647e-06,0.0,0.0,0.0,12.014521,0.0
test15.gcode,0.9999999999999116,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test150.gcode,0.9998423965543628,1.0,9.479568046924576e-06,0.0,0.0,0.0,12.014521,0.0
test151.gcode,0.9998157243897555,1.0,9.901248001740984e-06,0.0,0.0,0.0,12.014521,0.0
test152.gcode,0.9998346817706267,1.0,6.914647091892673e-06,0.0,0.0,0.0,12.014521,0.0
test153.gcode,0.9998178707567209,1.0,1.0162282051765546e-05,0.0,0.0,0.0,12.014521,0.0
test154.gcode,0.999827969661956,1.0,9.282262796793047e-06,0.0,0.0,0.0,12.014521,0.0
test155.gcode,0.9998274768106681,1.0,8.466367205210312e-06,0.0,0.0,0.0,12.014521,0.0
test156.gcode,0.9998192978417544,1.0,9.25611603422251e-06,0.0,0.0,0.0,12.014521,0.0
test157.gcode,0.9997838491199855,1.0,9.693355260987393e-06,0.0,0.0,0.0,12.014521,0.0
test158.gcode,0.9998120816109666,1.0,9.857124684959701e-06,0.0,0.0,0.0,12.014521,0.0
test159.gcode,0.99981341292986,1.0,9.60058365388447e-06,0.0,0.0,0.0,12.014521,0.0
test16.gcode,0.9999999999997797,1.0,6.966105252550002e-16,0.0,0.0,0.0,12.014521,0.0
test160.gcode,0.9997970847168023,1.0,8.68436084111144e-06,0.0,0.0,0.0,12.014521,0.0
test161.gcode,0.9997948391074772,1.0,9.889991972762585e-06,0.0,0.0,0.0,12.014521,0.0
test162.gcode,0.9998168787046505,1.0,1.1167720986776624e-05,0.0,0.0,0.0,12.014521,0.0
test163.gcode,0.9998436747242618,1.0,7.376636214924815e-06,0.0,0.0,0.0,12.014521,0.0
test164.gcode,0.9997799516786413,1.0,7.932979241730604e-06,0.0,0.0,0.0,12.014521,0.0
test165.gcode,0.9997972867054092,1.0,8.945754893030972e-06,0.0,0.0,0.0,12.014521,0.0
test166.gcode,0.9998135150823887,1.0,9.555982667584818e-06,0.0,0.0,0.0,12.014521,0.0
test167.gcode,0.9998170229329888,1.0,8.164174368392753e-06,0.0,0.0,0.0,12.014521,0.0
test168.gcode,0.9998151804547853,1.0,9.279889087958512e-06,0.0,0.0,0.0,12.014521,0.0
test169.gcode,0.9998304679278367,1.0,6.738029930288756e-06,0.0,0.0,0.0,12.014521,0.0
test17.gcode,0.9999979760897217,1.0,2.21881714820561e-07,0.0,0.0,0.0,12.014521,0.0
test170.gcode,0.9998169898939762,1.0,8.177039573659789e-06,0.0,0.0,0.0,12.014521,0.0
test171.gcode,0.9998266520635934,1.0,8.060843481616185e-06,0.0,0.0,0.0,12.014521,0.0
test172.gcode,0.9998072241101641,1.0,1.1990159990781388e-05,0.0,0.0,0.0,12.014521,0.0
